question,Vanilla_RAG_nltk_bleu,Vanilla_RAG_sacrebleu,Vanilla_RAG_rouge1,Vanilla_RAG_rouge2,Vanilla_RAG_rougeL,Vanilla_RAG_meteor,Vanilla_RAG_exact_match,Vanilla_RAG_bert_precision,Vanilla_RAG_bert_recall,Vanilla_RAG_bert_f1,LQR_RAG_nltk_bleu,LQR_RAG_sacrebleu,LQR_RAG_rouge1,LQR_RAG_rouge2,LQR_RAG_rougeL,LQR_RAG_meteor,LQR_RAG_exact_match,LQR_RAG_bert_precision,LQR_RAG_bert_recall,LQR_RAG_bert_f1,modLQR_RAG_nltk_bleu,modLQR_RAG_sacrebleu,modLQR_RAG_rouge1,modLQR_RAG_rouge2,modLQR_RAG_rougeL,modLQR_RAG_meteor,modLQR_RAG_exact_match,modLQR_RAG_bert_precision,modLQR_RAG_bert_recall,modLQR_RAG_bert_f1
Sara Lee has worked with which folk rock music duo?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8357104063034058,0.8473697304725647,0.8414996266365051,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8172931671142578,0.833324670791626,0.8252310752868652,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8464101552963257,0.8345189094543457,0.8404224514961243
Madeleine Sherwood starred as Mae in what 1962 film based on a Tennessee Williams play?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.804785966873169,0.8208463191986084,0.8127368092536926,0.0,0.0,0.0,0.0,0.0,0.0,0,0.775867223739624,0.8134177923202515,0.7941989302635193,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8301467895507812,0.8236778378486633,0.8268997073173523
Intiman Theatre Festival has hosted the actress and singer of what nationality?,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9568582773208618,0.9138072729110718,0.9348374009132385,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9977932572364807,0.9977932572364807,0.9977932572364807,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9977931976318359,0.9977931976318359,0.9977931976318359
"The band that released the song ""Back to the 80's"" have sold approximately how many albums and singles?",8.034284189446518,15.97357760615681,0.3333333333333333,0.0,0.3333333333333333,0.22727272727272727,0,0.8554680943489075,0.9008392095565796,0.8775675296783447,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8147740364074707,0.8576388955116272,0.8356571793556213,0.0,0.0,0.0,0.0,0.0,0.0,0,0.896803081035614,0.8601410388946533,0.8780895471572876
Were both Mary Ramsey and Ryan Key both lead singers? ,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8118205666542053,0.83309406042099,0.822319746017456,0.0,0.0,0.0,0.0,0.0,0.5,0,0.9959638118743896,0.9959638118743896,0.9959638118743896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7901116609573364,0.8195682764053345,0.8045704364776611
"Who was the Chief Justice behind the Supreme Court decision where Robert Cooper Grier served as a juror, which denied a ""negro"" could an American citizenship?",0.0,2.8398387225677895,0.0,0.0,0.0,0.0,0,0.8266544938087463,0.8198462128639221,0.8232362866401672,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8095772862434387,0.8168110251426697,0.8131780624389648,0.8301095462822575,1.5784309053930103,0.13333333333333333,0.0,0.13333333333333333,0.1851851851851852,0,0.8171666860580444,0.9124916195869446,0.8622023463249207
What nationality was the paticular composer about whom Anthony Newman is recognised as a specialist on his works ?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9949242472648621,0.9949242472648621,0.9949242472648621,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9580461978912354,0.9161760807037354,0.9366434812545776,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6840922832489014,0.8354975581169128,0.7522521615028381
"The Breeze broadcasts to a city in southwest England with a population of what, as of 2017?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8803088665008545,0.782569169998169,0.8285665512084961,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0,1.0,1.0,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0,1.0,1.0
Are Howea belmoreana and Crinodendron in the same family?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9625458717346191,0.9251653552055359,0.9434854388237,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9700173735618591,0.9400981664657593,0.9548234939575195,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9700174331665039,0.940098226070404,0.9548234939575195
How many acres is the campus where Edgeplain is a dormitory?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9994227886199951,0.9994227886199951,0.9994227886199951,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8503470420837402,0.9399730563163757,0.8929166197776794,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7766332030296326,0.8780588507652283,0.8242375254631042
Sally Mortemore appeared as Madame Pince in a film based on a novel by whom?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7647787928581238,0.8843528628349304,0.8202308416366577,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8157106637954712,0.8973366022109985,0.8545789122581482,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7611527442932129,0.8747022151947021,0.8139865398406982
"Which player in the St. Louis Cardinals 2006 has the nicknames ""Jimmy Baseball"" and ""Jimmy Ballgame""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8055585622787476,0.737740159034729,0.7701592445373535,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7976261973381042,0.7400437593460083,0.7677568197250366,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7750990390777588,0.7529914975166321,0.7638853192329407
The fourth studio album by death metal band Mortician takes its title from a slogan used to promote a film that was preceded by what 1968 film?,100.0,100.00000000000004,1.0,1.0,1.0,0.996,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9099222421646118,0.8055245876312256,0.8545467257499695,18.951629567590743,14.728212724124628,0.4166666666666667,0.3636363636363636,0.4166666666666667,0.7781250000000001,0,0.8579683303833008,0.9004391431808472,0.8786908388137817
What is the name of the man who wrote The Curious Republic of Gondour and The Adventures of Tom Sawyer?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999998807907104,0.9999998807907104,0.9999998807907104
Who is the mayor of a Denmark town that sits on the peninsula of Northern Europe that forms the continental portion of Denmark and part of northern German?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8290423154830933,0.777249813079834,0.80231112241745,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7818269729614258,0.7685680985450745,0.7751408815383911,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7863526344299316,0.7685207724571228,0.777334451675415
What is the nationality of the fighter that Junya Kodo fought on DREAM 5 Lightweight GP Final 2008?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9965379238128662,0.9965379238128662,0.9965379238128662,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9965380430221558,0.9965380430221558,0.9965380430221558,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6397950649261475,0.9003348350524902,0.748027503490448
What magazine company publishes Entertainment Weekly that also owns and publishes the Fortune magazine?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,3.602080288207364,10.571070857151538,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6250000000000001,0,0.8202638626098633,0.9515893459320068,0.8810598254203796
"Where did the company, known for using fiber from goats in its fabrics, open its first shop?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8797122836112976,0.7948071360588074,0.835107147693634,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8168048858642578,0.8133870363235474,0.8150923848152161,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8094396591186523,0.8147050142288208,0.8120637536048889
"Which restaurant chain was founded first, Gino's Pizza and Spaghetti or Valentino's?",5.372849659117708,8.116697886877475,0.33333333333333337,0.0,0.33333333333333337,0.35714285714285715,0,0.8977373838424683,0.9605834484100342,0.9280977249145508,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8490558862686157,0.941710352897644,0.8929861187934875,4.08248290463863,5.522397783539471,0.2857142857142857,0.0,0.2857142857142857,0.33333333333333337,0,0.8818312287330627,0.9619230628013611,0.9201375842094421
Tami Steinmetz Center For Peace Research surveys public opinion regarding what conflict that transformed into war in May 1948?,14.95348781221221,49.99999999999999,0.5,0.0,0.5,0.25,0,0.9450874924659729,0.9450874924659729,0.9450874924659729,1.6986197490626302,3.1251907639724417,0.25,0.0,0.125,0.31250000000000006,0,0.8388984799385071,0.8977531790733337,0.8673285245895386,1.6986197490626302,3.1251907639724417,0.25,0.0,0.125,0.31250000000000006,0,0.8388984799385071,0.897753119468689,0.8673284649848938
"Indian film director AR Murugadoss won Best Director for his film ""Kaththi"", starring which actor in dual roles? ",17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,8.034284189446518,10.682175159905848,0.4,0.0,0.4,0.3846153846153847,0,0.8859411478042603,0.9403625726699829,0.9123410582542419
What is the occupation of both Cassadee Pope and Park So-yeon?,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0,0.8093364834785461,0.8614712953567505,0.834590494632721,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7890665531158447,0.8273179531097412,0.8077396154403687,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7890664339065552,0.8273179531097412,0.8077396154403687
"Who is DeRay Davis's, who stars in Grow House, older brother?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0,2.1105340631872647,5.679677445135579,0.16666666666666669,0.0,0.16666666666666669,0.17857142857142858,0,0.8187193274497986,0.9012700319290161,0.8580136895179749
Are Atom Smash and Gorillaz both bands?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.916616678237915,0.9369806051254272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8328487873077393,0.8347819447517395,0.833814263343811,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8096291422843933,0.8336126208305359,0.8214458227157593
Ale Müller plays the role of Clara Licona in a Mexican sitcom created by who?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7311853170394897,0.750178337097168,0.7405600547790527,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7311853170394897,0.7501784563064575,0.7405601739883423,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7311853170394897,0.750178337097168,0.7405600547790527
"Which genus has more species, Psilotum or Austrocylindropuntia?",0.7913247271422612,1.2414943415352928,0.07999999999999999,0.0,0.07999999999999999,0.15151515151515152,0,0.8224081993103027,0.8887753486633301,0.8543047308921814,8.034284189446518,10.682175159905848,0.4,0.0,0.4,0.3846153846153847,0,0.9267373085021973,0.960663378238678,0.9433954358100891,1.1502783619900045,1.9146030690102511,0.1111111111111111,0.0,0.1111111111111111,0.19230769230769232,0,0.8395335674285889,0.9541552662849426,0.893182098865509
"Which organization has it's headquarters in Lausanne, Switzerland and who's employees founded Deportivo Thomas Bata?",2.3980296761827105,3.7477767366779213,0.1818181818181818,0.0,0.1818181818181818,0.6944444444444445,0,0.8449561595916748,0.9217723608016968,0.8816943168640137,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7880585193634033,0.7792897820472717,0.7836496829986572,1.3686241957588645,2.177002209903929,0.12903225806451613,0.0689655172413793,0.12903225806451613,0.39893617021276595,0,0.799228847026825,0.841319739818573,0.8197343945503235
What country was featured in the Killing Fields?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9984229803085327,0.9984229803085327,0.9984229803085327,0.36675302539279697,0.6488583831481832,0.0392156862745098,0.0,0.0392156862745098,0.08474576271186442,0,0.7741531133651733,0.8137229084968567,0.7934449315071106,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,0.9999996423721313,0.9999996423721313,0.9999996423721313
Where was the Indian conglomerate company who owned Ashok Leyland headquatered? ,0.0,15.97357760615681,0.0,0.0,0.0,0.0,0,0.9383655190467834,0.8890925645828247,0.91306471824646,0.0,15.97357760615681,0.0,0.0,0.0,0.0,0,0.9383653402328491,0.8890924453735352,0.9130646586418152,0.0,15.97357760615681,0.0,0.0,0.0,0.0,0,0.9383655190467834,0.8890925645828247,0.91306471824646
"Tim Erixon is a Swedish professional ice hockey defenseman who was selected in the first round of an Entry Draft, which was held on June 26-27, 2009, at what location in Montreal?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9198365211486816,0.8303675651550293,0.8728152513504028,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9198365211486816,0.8303675651550293,0.8728152513504028,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9198365211486816,0.8303675651550293,0.8728152513504028
Who directed this 1995 French black-and-white crime drama film that was shown during the run of Moviedrome?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9920627474784851,0.9904816150665283,0.9912715554237366
Which battle was first the Second Battle of Bull Run or Operation Grenade?,100.0,100.00000000000004,1.0,1.0,1.0,0.996,1,1.000000238418579,1.000000238418579,1.000000238418579,50.813274815461476,61.47881529512643,0.7272727272727272,0.6666666666666665,0.7272727272727272,0.778186274509804,0,0.9615598320960999,0.9774190187454224,0.9694245457649231,51.697315395717055,44.63236137853326,0.7692307692307693,0.7272727272727273,0.7692307692307693,0.939622641509434,0,0.9248090982437134,0.9665464162826538,0.9452171921730042
Which Baltimore Colts defensive end joined Alan Ameche to start the fast-food restaurant chain Gino's Hamburgers?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999999403953552,0.9999999403953552,0.9999999403953552
"Which enclosed shopping mall was formerly named for Benjamin Franklin and is next to the Millbrook, Philadelphia neighbourhood?",11.362193664674995,13.134549472120788,0.5714285714285715,0.4,0.5714285714285715,0.8152173913043478,0,0.8521281480789185,0.9072545170783997,0.8788276314735413,0.0,4.767707020457095,0.0,0.0,0.0,0.0,0,0.8155205845832825,0.8496766090393066,0.832248330116272,3.602080288207364,4.891187874480726,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.33333333333333337,0,0.8068422675132751,0.8625224828720093,0.8337538242340088
"Where does the hotel and casino located which launched Mansfield's revue ""The House of Love""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8225568532943726,0.8241755962371826,0.8233654499053955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8125661611557007,0.8162736892700195,0.814415693283081,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8088040351867676,0.8136411309242249,0.8112154006958008
"""Fantastic Beasts"" and J. K. Rowling's Wizarding World were both created based on what fantasy novels?",8.633400213704503,16.233395773754953,0.5,0.33333333333333337,0.5,0.78125,0,0.8540405035018921,0.9637190103530884,0.905570924282074,0.0,16.233395773754953,0.0,0.0,0.0,0.0,0,0.8764042854309082,0.9386725425720215,0.9064702987670898,0.0,31.947155212313625,0.0,0.0,0.0,0.0,0,0.9167565703392029,0.9592236876487732,0.9375094771385193
"Which film was released first, Sky High or Zootopia?",11.362193664674995,16.233395773754953,0.5714285714285715,0.4,0.5714285714285715,0.8152173913043478,0,0.8669217824935913,0.879176139831543,0.8730059266090393,6.985342056580097,9.535414040914192,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.8479712009429932,0.8723823428153992,0.8600035309791565,6.985342056580097,11.044795567078939,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.8522955179214478,0.8765959143638611,0.8642749786376953
Have Marat Safin and Jimmy Arias both been tennis players?,0.0,0.0,0.0,0.0,0.0,0.5,0,0.9959638118743896,0.9959638118743896,0.9959638118743896,0.0,0.0,0.0,0.0,0.0,0.5,0,0.9959638118743896,0.9959638118743896,0.9959638118743896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8227593898773193,0.8328762650489807,0.8277869820594788
The Chamizal dispute was caused by a shift in which one of the principal rivers in the southwest United States and northern Mexico?,1.0802314890908065,4.048892532133102,0.09999999999999999,0.0,0.09999999999999999,0.13888888888888892,0,0.8001493215560913,0.8145755529403687,0.8072980046272278,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999995231628418,0.9999995231628418,0.9999995231628418,11.362193664674995,31.947155212313625,0.4,0.0,0.4,0.2380952380952381,0,0.8974263668060303,0.905420184135437,0.9014055132865906
Are Sam Peckinpah and Seth Holt both film producers?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7753669619560242,0.7980403900146484,0.7865403294563293,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7706192135810852,0.8089405298233032,0.7893149852752686,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7781563997268677,0.8183494806289673,0.7977469563484192
Do Ray Ruffels and Peter Curtis play the same sport?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.916616678237915,0.9369806051254272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9648408889770508,0.9297503232955933,0.9469706416130066,0.0,0.0,0.0,0.0,0.0,0.0,0,0.825363278388977,0.8393879532814026,0.832316517829895
 Who was born first Tom Johnston or Simone Simons?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8605781197547913,0.8166888952255249,0.8380592465400696,0.9134423666564471,1.8709718017288024,0.08,0.0,0.08,0.08771929824561403,0,0.8275886178016663,0.8429339528083801,0.8351908326148987,1.1502783619900045,2.159701133933343,0.09523809523809523,0.0,0.09523809523809523,0.09433962264150943,0,0.8123619556427002,0.8542195558547974,0.8327651023864746
"Born in captivity, what lion was introduced into the wild by conservationist George Adamson?",8.034284189446518,10.682175159905848,0.28571428571428575,0.0,0.28571428571428575,0.6048387096774195,0,0.8649148344993591,0.8944907188415527,0.8794541358947754,2.1105340631872647,3.7477767366779213,0.15384615384615383,0.0,0.15384615384615383,0.13513513513513514,0,0.8126085996627808,0.8186366558074951,0.8156114816665649,2.1105340631872647,3.7477767366779213,0.15384615384615383,0.0,0.15384615384615383,0.13513513513513514,0,0.8126085996627808,0.8186366558074951,0.8156114816665649
The Critics Group was under the direction of an English folk singer who passed away in what year ?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9988266229629517,0.9988266229629517,0.9988266229629517,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7928730845451355,0.8485375046730042,0.8197613954544067,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9988266229629517,0.9988266229629517,0.9988266229629517
Which country borders to the south the country in which Beidha is found?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7688230276107788,0.8645075559616089,0.8138625621795654,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8637968897819519,0.8356441259384155,0.8494873642921448,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8604987859725952,0.8325274586677551,0.8462820649147034
"Bardolph is the subject for insults by which character, the young Henry V?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9730287790298462,0.9595686793327332,0.9662518501281738,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8672837615013123,0.828467845916748,0.8474315404891968,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8672837615013123,0.828467845916748,0.8474315404891968
"Who was considered more radical, Ivor Gurney or Wilhelm Reich?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9892823696136475,0.9839460849761963,0.986607015132904,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7230417728424072,0.8153870105743408,0.7664428949356079,8.633400213704503,13.134549472120788,0.5,0.33333333333333337,0.5,0.78125,0,0.8998537659645081,0.9463220834732056,0.9225030541419983
"Were both Monsters, Inc. and The Good Dinosaur produced by Pixar animation and released by Walt Disney?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.916616678237915,0.9369806051254272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.785944938659668,0.8254875540733337,0.8052310347557068,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7955648303031921,0.8319757580757141,0.8133629560470581
Martin Barrass plays Mike Conrad on a British soap opera created by who?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7204052805900574,0.7984548211097717,0.7574246525764465,14.95348781221221,27.516060407455225,0.5,0.0,0.5,0.25,0,0.8881107568740845,0.8373529314994812,0.8619852662086487,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8095570206642151,0.7921473979949951,0.8007575869560242
"The Hodag Country Festival, founded in 1978 featured Freddy Fender and an American fiddler who gained national fame by appearing on what television series?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8010141849517822,0.771191418170929,0.7858200073242188,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7916017770767212,0.7206036448478699,0.7544360160827637,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8010143041610718,0.7711914777755737,0.7858200073242188
What 1960 film was made by someone blacklisted in the McCarthy era?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9061018824577332,0.8245534300804138,0.8634064197540283,0.0,0.0,0.0,0.0,0.0,0.0,0,0.848834753036499,0.8427056074142456,0.8457590341567993,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8140697479248047,0.8272045850753784,0.8205846548080444
Silvio Meißner was a football midfielder who played for a German sports club that has won the national championship how many times?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8482559323310852,0.9082602262496948,0.8772331476211548,2.3980296761827105,4.196114906296549,0.19999999999999998,0.0,0.19999999999999998,0.27777777777777785,0,0.7922813892364502,0.8331779837608337,0.8122152090072632,1.4283632578659289,2.445593937240363,0.13333333333333333,0.0,0.13333333333333333,0.2173913043478261,0,0.7599657773971558,0.8257479071617126,0.7914924621582031
When was the railroad opened which is north to the Bates Pond?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7224572896957397,0.8198588490486145,0.7680824398994446,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8059296607971191,0.8237509727478027,0.8147428631782532,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7950069308280945,0.8250710964202881,0.8097600340843201
Courage the Cowardly Dog was created by which American animator and actor?,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,24.028114141347544,66.87403049764218,0.6666666666666666,0.5,0.6666666666666666,0.625,0,0.9944594502449036,0.9933554530143738,0.9939071536064148
Paul Berg was part of a group that won the 1980 Nobel Prize in Chemistry along with a pioneer in which field?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8404041528701782,0.8515756726264954,0.8459529876708984,0.8687475782716616,3.2933284838220014,0.08333333333333334,0.0,0.08333333333333334,0.12500000000000003,0,0.8150524497032166,0.8906437754631042,0.8511731028556824,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8068233132362366,0.830010712146759,0.8182528018951416
Thomas Love Peacock was an official of an English and later British joint-stock company that ended up trading mainly with who?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8981674313545227,0.9328592419624329,0.9151846766471863,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7852519750595093,0.8814491033554077,0.8305744528770447,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7744983434677124,0.8272955417633057,0.8000268340110779
What games were held November 12 to 27th where Lee Choon-Huan won gold medal for the team relay?,11.362193664674995,16.233395773754953,0.4444444444444445,0.28571428571428575,0.4444444444444445,0.45731707317073167,0,0.8476466536521912,0.8796420097351074,0.8633480072021484,9.849349468888722,9.043565779655339,0.2857142857142857,0.23076923076923078,0.2857142857142857,0.6614583333333334,0,0.8089953660964966,0.9506523609161377,0.8741219639778137,3.916449665002249,5.166045454134253,0.21428571428571427,0.15384615384615383,0.21428571428571427,0.6614583333333334,0,0.8038271069526672,0.9363430142402649,0.8650394082069397
Which person cited by Pele as the greatest defender he had ever played was part of a British television series first broadcasting on 13 January 2017?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8495365977287292,0.8732241988182068,0.8612174987792969,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7381464242935181,0.846806526184082,0.7887517809867859,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8012712597846985,0.8570843935012817,0.8282386064529419
What was the name of the older brother of the king who reigned when Roger Hillary married ? ,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8595444560050964,0.8307143449783325,0.8448835611343384,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8595444560050964,0.8307143449783325,0.8448835611343384,0.0,0.0,0.0,0.0,0.0,0.0,0,0.764503002166748,0.7945662140846252,0.7792448401451111
What band's 2006 album features the guitarist from the band Kurt Cobain founded?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8511167764663696,0.8041706085205078,0.8269779682159424,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8429765701293945,0.8325361609458923,0.8377237915992737,0.0,0.0,0.0,0.0,0.0,0.0,0,0.798363208770752,0.8118168711662292,0.8050337433815002
What year was the university where Patrick Daniel Gaffney earned his PhD established?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.999468207359314,0.999468207359314,0.999468207359314,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7720399498939514,0.8824594616889954,0.8235650658607483,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7720398902893066,0.8824595212936401,0.8235650658607483
"What award winning game designer and New York Times best selling author, designed ""En Garde!""?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9891803860664368,0.9855868816375732,0.9873803853988647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8058722019195557,0.7897748947143555,0.7977423667907715,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.989180326461792,0.9855867624282837,0.9873802661895752
The English land owner and politician from a small town and civil parish on the River Calder sat in which branch of government?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9093430042266846,0.8364156484603882,0.8713560700416565,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8544750213623047,0.8333326578140259,0.8437713980674744
The Dubai English Speaking College was founded by the daughter of Kind Hussein of Jordan also known as what?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8352950215339661,0.7775574326515198,0.8053928017616272,2.3980296761827105,4.196114906296549,0.16666666666666666,0.0,0.16666666666666666,0.13888888888888892,0,0.8149049878120422,0.8010944128036499,0.807940661907196,4.46323613785333,12.605968092174914,0.30769230769230765,0.1818181818181818,0.30769230769230765,0.5067567567567568,0,0.8559683561325073,0.9440975189208984,0.8978756070137024
