question,answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,total_time_without_classification,level
What year was the university where Patrick Daniel Gaffney earned his PhD established?,1890,singlehop,"['Patrick Daniel Gaffney is an American anthropologist, academic, translator, member of the Congregation of Holy Cross and the current Vice-Chancellor of Notre Dame University Bangladesh', 'Daniel J', 'Patrick Daniel Lawlor (November 16, 1923 – March 28', 'Patrick Daniel Gaffney is an American anthropologist, academic, translator, member of the Congregation of Holy Cross and the current Vice-Chancellor of Notre Dame University Bangladesh', '""  Gaffney has been Professor of Economics at the University of California, Riverside since 1976.', 'Patrick Daniel Gaffney is an American anthropologist, academic, translator, member of the Congregation of Holy Cross and the current Vice-Chancellor of Notre Dame University Bangladesh', 'Patrick Daniel Lawlor (November 16, 1923 – March 28', 'Patrick Daniel Lawlor (November 16, 1923 – March 28', '""  Gaffney has been Professor of Economics at the University of California, Riverside since 1976.']",2018,2.380606174,1.083395481,1.129598856,0.465167046,5.058767557,2.678161383,medium
"What award winning game designer and New York Times best selling author, designed ""En Garde!""?",Frank Chadwick,singlehop,"['Frank Chadwick is an American multiple-award-winning game designer and ""New York Times"" Best Selling author', 'by New York Times best selling author Ilona Andrews', 'worked in various capacities on video games, and authored or co-created several board games', 'Frank Chadwick is an American multiple-award-winning game designer and ""New York Times"" Best Selling author', 'worked in various capacities on video games, and authored or co-created several board games', 'He has designed hundreds of games, his most notable being the RPGs ""Traveller"", """" and ""Twilight 2000"", and the wargame series ""Europa"" and ""The Third World War"".', 'Frank Chadwick is an American multiple-award-winning game designer and ""New York Times"" Best Selling author', 'Since 2015, he has been a staff writer at ""The New Yorker"".', 'by New York Times best selling author Ilona Andrews', 'Frank Chadwick is an American multiple-award-winning game designer and ""New York Times"" Best Selling author', 'by New York Times best selling author Ilona Andrews', 'worked in various capacities on video games, and authored or co-created several board games']","Frank Chadwick designed ""En Garde!"".",2.057955265,1.319487095,1.07699728,0.690305233,5.144744873,3.086789608,medium
The English land owner and politician from a small town and civil parish on the River Calder sat in which branch of government?,House of Commons,singlehop,"[""Easements in English law are rights within English land law that one individual has over another's land"", 'England', '(A few of those born in such areas might have other claims to British nationality; for example, one based on the status of their parents.)', ""Easements in English law are rights within English land law that one individual has over another's land"", '(A few of those born in such areas might have other claims to British nationality; for example, one based on the status of their parents.)', 'Back in England, he sat as a Tory Member of Parliament in London.']",London,2.805350065,1.267811775,1.211707354,0.390490294,5.675359488,2.870009423,medium
The Dubai English Speaking College was founded by the daughter of Kind Hussein of Jordan also known as what?,Haya bint Hussein,singlehop,"['Jordan ( ; Arabic: الأردن\u200e \u200e ""Al-Urdunn ""), officially The Hashemite Kingdom of Jordan (Arabic: المملكة الأردنية الهاشمية\u200e \u200e ""Al-Mamlakah Al-Urdunnīyah Al-Ḥāshimīyah "")', 'Princess Haya bint Hussein (Arabic: الأميرة هيا بنت الحسين\u200e \u200e ; born 3 May 1974) is the daughter of King Hussein of Jordan and his third wife, Queen Alia, and the half-sister of King Abdullah II', 'Princess of Jordan and Sheikha of Dubai', 'Jordan ( ; Arabic: الأردن\u200e \u200e ""Al-Urdunn ""), officially The Hashemite Kingdom of Jordan (Arabic: المملكة الأردنية الهاشمية\u200e \u200e ""Al-Mamlakah Al-Urdunnīyah Al-Ḥāshimīyah "")', 'She is a 41st-generation direct descendant of Muhammad since she was born to the Hashemite family (who have ruled Jordan since 1921).', 'Princess of Jordan and Sheikha of Dubai', 'She is a 41st-generation direct descendant of Muhammad since she was born to the Hashemite family (who have ruled Jordan since 1921).', 'Princess Haya bint Hussein (Arabic: الأميرة هيا بنت الحسين\u200e \u200e ; born 3 May 1974) is the daughter of King Hussein of Jordan and his third wife, Queen Alia, and the half-sister of King Abdullah II', 'Princess of Jordan and Sheikha of Dubai']",Princess Haya bint Hussein.,2.428587437,1.11099577,1.259287357,0.8246243,5.623494864,3.194907427,hard
"What band was formed earlier, Better Than Ezra or the Melvins?",The Melvins,singlehop,"['Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records.  The band formed in 1988 in Baton Rouge, Louisiana', '""Melvin"" was despised by other employees, and the band\'s members felt it to be an appropriately ridiculous name.  Their early work was key to the development of both grunge and sludge metal.', 'The Melvins are an American rock band that formed in 1983 in Montesano, Washington.  They have mostly performed as a trio, as well as a quartet with two drummers in recent years', 'Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records.  The band formed in 1988 in Baton Rouge, Louisiana', 'The Melvins are an American rock band that formed in 1983 in Montesano, Washington.  They have mostly performed as a trio, as well as a quartet with two drummers in recent years', '""Melvin"" was despised by other employees, and the band\'s members felt it to be an appropriately ridiculous name.  Their early work was key to the development of both grunge and sludge metal.', '""Melvin"" was despised by other employees, and the band\'s members felt it to be an appropriately ridiculous name.  Their early work was key to the development of both grunge and sludge metal.', 'The Melvins are an American rock band that formed in 1983 in Montesano, Washington.  They have mostly performed as a trio, as well as a quartet with two drummers in recent years', 'Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records.  The band formed in 1988 in Baton Rouge, Louisiana', 'The Melvins are an American rock band that formed in 1983 in Montesano, Washington.  They have mostly performed as a trio, as well as a quartet with two drummers in recent years', '""Melvin"" was despised by other employees, and the band\'s members felt it to be an appropriately ridiculous name.  Their early work was key to the development of both grunge and sludge metal.', 'Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records.  The band formed in 1988 in Baton Rouge, Louisiana']",The Melvins were formed earlier than Better Than Ezra.,2.978562832,1.182230711,1.157809019,1.100919485,6.419522047,3.440959215,hard
What college team did brothers Colt and Case McCoy play for?,University of Texas Longhorns,singlehop,"['He started 16 games for Texas over a three-year period, amassing a 9–7 record.  He is also known as the younger brother of NFL quarterback Colt McCoy.', 'The Colt family incest case, dubbed by media as the Colt incest clan, is an Australian family discovered in 2012 to have been engaging in four generations of incest beginning with ""Tim and June Colt', 'He is the younger brother of actor Christopher Massey.', 'He started 16 games for Texas over a three-year period, amassing a 9–7 record.  He is also known as the younger brother of NFL quarterback Colt McCoy.', 'Casey Burl ""Case"" McCoy (born February 12, 1990) is a former American football quarterback for the University of Texas Longhorns football team', 'Daniel ""Colt"" McCoy (born September 5, 1986) is an American football quarterback for the Washington Redskins of the National Football League (NFL)', 'and Raymond Massey took his place', 'He started 16 games for Texas over a three-year period, amassing a 9–7 record.  He is also known as the younger brother of NFL quarterback Colt McCoy.', 'albeit with all names changed to pseudonyms for the children\'s protection, including the family name of ""Colt']",The college team that brothers Colt and Case McCoy played for is the University of Texas Longhorns football team.,2.102516174,1.024210453,1.068683386,1.024880171,5.220290184,3.11777401,hard
The top brand of beer in North Korea is brewed by which company ?,the state-owned Taedonggang Brewing Company,singlehop,"['North Korea has at least ten major breweries and many microbreweries that supply a wide range of beer products', 'Taedonggang is a brand of North Korean beer brewed by the state-owned Taedonggang Brewing Company based in Pyongyang', 'There are four brands of beer marketed as Taedonggang, though the brand known simply as ""Taedonggang Beer"" is that described below.', 'North Korea has at least ten major breweries and many microbreweries that supply a wide range of beer products', 'Taedonggang is a brand of North Korean beer brewed by the state-owned Taedonggang Brewing Company based in Pyongyang', 'There are four brands of beer marketed as Taedonggang, though the brand known simply as ""Taedonggang Beer"" is that described below.', 'Taedonggang is a brand of North Korean beer brewed by the state-owned Taedonggang Brewing Company based in Pyongyang', 'There are four brands of beer marketed as Taedonggang, though the brand known simply as ""Taedonggang Beer"" is that described below.', 'The top brand is the light lager Taedonggang which is internationally known for its quality.', 'There are four brands of beer marketed as Taedonggang, though the brand known simply as ""Taedonggang Beer"" is that described below.', 'Taedonggang is a brand of North Korean beer brewed by the state-owned Taedonggang Brewing Company based in Pyongyang', 'The top brand is the light lager Taedonggang which is internationally known for its quality.']",Taedonggang Brewing Company based in Pyongyang.,2.482751846,1.034972429,1.085571766,0.786840677,5.390136719,2.907384873,hard
"Which Russian physician originally proposed the death drive in her paper ""Destruction as the Cause of Coming into Being""?",Sabina Nikolayevna Spielrein,multihop,"['Russian: Даниле́вский Васи́лий Я́ковлевич) (13 or 25 January 1852 – 25 February 1939) was a Ukrainian-born Russian physician, physiologist and parasitologist', 'Sofiya Nikolayevna Lisovskaia (Russian: София Николаевна Лисовская ; 1876–1951) was a Russian physician known for her prolific research in immunology and urology', 'She was the first Russian woman - Professor of Urology and the founder of the Urology Chair at the First Leningrad Medical Institute (currently, First Pavlov State Medical University of St', 'Russian: Даниле́вский Васи́лий Я́ковлевич) (13 or 25 January 1852 – 25 February 1939) was a Ukrainian-born Russian physician, physiologist and parasitologist', 'She was the first Russian woman - Professor of Urology and the founder of the Urology Chair at the First Leningrad Medical Institute (currently, First Pavlov State Medical University of St']",Sofiya Nikolayevna Lisovskaia,3.455618143,1.095144033,1.10854125,0.744634867,6.403938293,2.94832015,hard
"Helix ALM is software which provides a multitude of capabilities to its clients, including the enforcement of regulatory compliance requirements such as the Sarbanes-Oxley Act, which is also known as what in the Senate?","""Public Company Accounting Reform and Investor Protection Act""",singlehop,"['The Sarbanes–Oxley Act of 2002 (Pub.L.  107–204 , 116 Stat', 'Responsibility, and Transparency Act"" (in the House) and more commonly called Sarbanes–Oxley, Sarbox or SOX, is a United States federal law that set new or expanded requirements for all U', 'The software also helps public companies with the monitoring and testing of controls associated with Sarbanes-Oxley Act and the Foreign Corrupt Practices Act (FCPA) compliance', 'The Sarbanes–Oxley Act of 2002 (Pub.L.  107–204 , 116 Stat', 'Responsibility, and Transparency Act"" (in the House) and more commonly called Sarbanes–Oxley, Sarbox or SOX, is a United States federal law that set new or expanded requirements for all U', 'The software also helps public companies with the monitoring and testing of controls associated with Sarbanes-Oxley Act and the Foreign Corrupt Practices Act (FCPA) compliance', 'Responsibility, and Transparency Act"" (in the House) and more commonly called Sarbanes–Oxley, Sarbox or SOX, is a United States federal law that set new or expanded requirements for all U', 'The Sarbanes–Oxley Act of 2002 (Pub.L.  107–204 , 116 Stat', 'Responsibility, and Transparency Act"" (in the House) and more commonly called Sarbanes–Oxley, Sarbox or SOX, is a United States federal law that set new or expanded requirements for all U', 'The Sarbanes–Oxley Act of 2002 (Pub.L.  107–204 , 116 Stat']","The Sarbanes-Oxley Act is also known as ""Sarbanes–Oxley, Sarbox or SOX"" in the Senate.",2.749945641,1.3594172,1.240788221,1.436504126,6.786655188,4.036709547,hard
"Candido Amantini was what type of priest, able to cast out demons?",Exorcist,singlehop,"['Candido Amantini (January 31, 1914 – September 22, 1992), was the Italian Roman Catholic Passionist Priest Rev. Fr.  Candido of the Immaculate, C.P', ""Fr.  Candido of the Immaculate, C.P., a Master Exorcist, spiritual director and confessor.  For thirty-six years as Fr.  Amantini he was Rome's chief exorcist"", ""Amantini he was Rome's chief exorcist.  Stationed at the Church of the Holy Staircase, he often saw 60 to 80 people per day.  He also taught Sacred Scripture and Moral Theology"", 'Candido Amantini (January 31, 1914 – September 22, 1992), was the Italian Roman Catholic Passionist Priest Rev. Fr.  Candido of the Immaculate, C.P', ""Fr.  Candido of the Immaculate, C.P., a Master Exorcist, spiritual director and confessor.  For thirty-six years as Fr.  Amantini he was Rome's chief exorcist"", ""Amantini he was Rome's chief exorcist.  Stationed at the Church of the Holy Staircase, he often saw 60 to 80 people per day.  He also taught Sacred Scripture and Moral Theology"", ""Amantini he was Rome's chief exorcist.  Stationed at the Church of the Holy Staircase, he often saw 60 to 80 people per day.  He also taught Sacred Scripture and Moral Theology"", ""Fr.  Candido of the Immaculate, C.P., a Master Exorcist, spiritual director and confessor.  For thirty-six years as Fr.  Amantini he was Rome's chief exorcist"", 'Candido Amantini (January 31, 1914 – September 22, 1992), was the Italian Roman Catholic Passionist Priest Rev. Fr.  Candido of the Immaculate, C.P', ""Fr.  Candido of the Immaculate, C.P., a Master Exorcist, spiritual director and confessor.  For thirty-six years as Fr.  Amantini he was Rome's chief exorcist"", 'Candido Amantini (January 31, 1914 – September 22, 1992), was the Italian Roman Catholic Passionist Priest Rev. Fr.  Candido of the Immaculate, C.P', ""Amantini he was Rome's chief exorcist.  Stationed at the Church of the Holy Staircase, he often saw 60 to 80 people per day.  He also taught Sacred Scripture and Moral Theology""]",Master Exorcist.,3.209688902,1.115683794,1.103311062,0.991688251,6.420372009,3.210683107,hard
Pandikona and Alpine Mastiff are both what?,dog,singlehop,"['""Pandikona"" is a medium size sight hound which is adapted to harsh climatic conditions of Kurnool district.  This breed is associated with shepherd families of that region', 'with a significant input from the Alpine Mastiff in the 19th century', 'The Pandikona is a primitive-type hunting dog from Pattikonda taluk-Kurnool district of Andhra Pradesh and Madhya Pradesh state, India', '""Pandikona"" is a medium size sight hound which is adapted to harsh climatic conditions of Kurnool district.  This breed is associated with shepherd families of that region', 'The Pandikona is a primitive-type hunting dog from Pattikonda taluk-Kurnool district of Andhra Pradesh and Madhya Pradesh state, India', 'PandiKona dogs need very little care.', 'The Pandikona is a primitive-type hunting dog from Pattikonda taluk-Kurnool district of Andhra Pradesh and Madhya Pradesh state, India', '""Pandikona"" is a medium size sight hound which is adapted to harsh climatic conditions of Kurnool district.  This breed is associated with shepherd families of that region', 'PandiKona dogs need very little care.', 'with a significant input from the Alpine Mastiff in the 19th century', '""Pandikona"" is a medium size sight hound which is adapted to harsh climatic conditions of Kurnool district.  This breed is associated with shepherd families of that region', 'The Pandikona is a primitive-type hunting dog from Pattikonda taluk-Kurnool district of Andhra Pradesh and Madhya Pradesh state, India']",Pandikona and Alpine Mastiff are breeds of dogs.,2.542724848,0.762740612,1.031320572,0.863589764,5.200375795,2.657650947,hard
"Which magazine prvides information on nurtrion, Prevention or Bloomberg Businessweek?",Prevention,singlehop,"['Joel Fuhrman, which he revised in 2011.  The book offers a formula: health = nutrients / calories.', 'It features stories on physical fitness, health news, nutrition, fashion and sexual health.  Its editor is Ian Cockerill', 'She is the author of several books about nutrition, including ""You Are What You Eat"" (2004), and ""Dr Gillian McKeith\'s Ultimate Health Plan"" (2006).', 'It features stories on physical fitness, health news, nutrition, fashion and sexual health.  Its editor is Ian Cockerill', 'Prevention is an American healthy lifestyle magazine, started in 1950, and published by Rodale Press in Emmaus, Pennsylvania, in the United States', 'The magazine competes with ""Forbes"" and ""Bloomberg Businessweek"" in the national business magazine category and distinguishes itself with long, in-depth feature articles', 'Joel Fuhrman, which he revised in 2011.  The book offers a formula: health = nutrients / calories.', 'She is the author of several books about nutrition, including ""You Are What You Eat"" (2004), and ""Dr Gillian McKeith\'s Ultimate Health Plan"" (2006).', 'Prevention is an American healthy lifestyle magazine, started in 1950, and published by Rodale Press in Emmaus, Pennsylvania, in the United States', 'Eat to Live: The Amazing Nutrient-Rich Program for Fast and Sustained Weight Loss is a book written in 2003 by Dr. Joel Fuhrman, which he revised in 2011']",Prevention.,2.287231207,1.053042173,1.231902599,0.613290071,5.185466051,2.898234844,hard
"Who is older, Robert Lindstedt or Piet Norval?","Pieter (""Piet"") Norval",singlehop,"['Robert Lindstedt (born 19 March 1977) is a Swedish professional tennis player, who turned pro in 1998, and is a doubles specialist', 'Carbonell partnered Piet Norval, losing in the first round.', 'Johnson partnered Piet Norval and successfully defended his title.', 'Robert Lindstedt (born 19 March 1977) is a Swedish professional tennis player, who turned pro in 1998, and is a doubles specialist', 'Johnson partnered Piet Norval and successfully defended his title.', 'Carbonell partnered Piet Norval, losing in the first round.']",Robert Lindstedt is older than Piet Norval.,2.433893681,1.184449911,0.944907665,0.618237734,5.181488991,2.74759531,hard
"Daniel Massey starred in The Queen's Guards alongside which actor, who was once regarded as the natural successor to Laurence Olivier?",Robert Stephens,multihop,"['He was one of the most respected actors of his generation and was at one time regarded as the natural successor to Laurence Olivier.', 'The Laurence Olivier Awards, or simply the Olivier Awards', 'The Laurence Olivier Award for Best New Play is an annual award presented by The Society of London Theatre in recognition of achievements in commercial British theatre', 'The Laurence Olivier Awards, or simply the Olivier Awards', 'The Laurence Olivier Award for Best New Play is an annual award presented by The Society of London Theatre in recognition of achievements in commercial British theatre', 'The Laurence Olivier Awards, or simply the Olivier Awards', 'He was one of the most respected actors of his generation and was at one time regarded as the natural successor to Laurence Olivier.', 'He was one of the most respected actors of his generation and was at one time regarded as the natural successor to Laurence Olivier.', 'These were the first awards to be held after Laurence Olivier consented to the awards being renamed in his honour.']",Robert Stephens,2.532000542,1.064968824,1.125418901,0.479640007,5.202028275,2.670027733,hard
"What was the first onscreen appearance of the British-American actress who starred in ""Parade's End?""","""The Camomile Lawn""",singlehop,"[""Parade's End is a five-part BBC/HBO/VRT television serial, which is an adaptation of the tetralogy of novels (1924-28) of the same name by Ford Madox Ford"", 'Ralph Fiennes and Kate Winslet star along with the young actor David Kross.  It was the last film for producers Anthony Minghella and Sydney Pollack, both of whom had died prior to release', 'starring Ray Winstone as Magwitch, Gillian Anderson as Miss Havisham, Douglas Booth as Pip, Vanessa Kirby as Estella and David Suchet as Jaggers', 'Ralph Fiennes and Kate Winslet star along with the young actor David Kross.  It was the last film for producers Anthony Minghella and Sydney Pollack, both of whom had died prior to release', 'The cast was led by Benedict Cumberbatch and Rebecca Hall as Christopher and Sylvia Tietjens, along with Adelaide Clemens, Rupert Everett, Miranda Richardson, Anne-Marie Duff, Roger Allam', ""Parade's End is a five-part BBC/HBO/VRT television serial, which is an adaptation of the tetralogy of novels (1924-28) of the same name by Ford Madox Ford"", 'Her other film appearances include ""Paradise Alley"" (1978), ""Patriot Games"" (1992), ""Short Cuts"" (1993), ""Clear and Present Danger"" (1994) and ""Lullaby"" (2014).  On stage, she starred as Mrs']",Rebecca Hall.,2.251832724,1.300873518,1.246526241,0.647701502,5.446933985,3.195101261,hard
What film-making position did both Wilco Melissant and Ilya Naishuller have?,film director,singlehop,"['Wilco Melissant (born December 8, 1968) is a Dutch director who directed various arthouse video productions for Witchhunt Productions, of which he himself is the chairman', 'Solange Wilvert (born September 1, 1989) is a Brazilian model.  Wilvert was discovered during a casting session at her public school in Florianopolis, Santa Catarina', 'Wilco Mario Louw (born 20 July 1994 in Ceres, South Africa) is a South African rugby union player, currently playing with Western Province and Super Rugby side the Stormers', 'Wilco Melissant (born December 8, 1968) is a Dutch director who directed various arthouse video productions for Witchhunt Productions, of which he himself is the chairman', 'Wilco Mario Louw (born 20 July 1994 in Ceres, South Africa) is a South African rugby union player, currently playing with Western Province and Super Rugby side the Stormers', 'Joelle Joanie Siwa (born May 19, 2003), better known as JoJo Siwa or JoJo with the Big Bow, is an American dancer, singer, actress, and YouTube personality']",Director,2.337407589,1.342099905,1.281341791,0.510793209,5.471642494,3.134234905,hard
What is the capital of the Indian state that includes the village of Bhando?,Chandigarh,singlehop,"['Bhando is a village in Shahkot in Jalandhar district of Punjab State, India', 'The village is about 16 kilometers North-West of Varanasi city, 320 kilometers South-East of state capital Lucknow and 796 kilometers South-East of the national capital Delhi.', 'In many districts of western Uttar Pradesh, Uttarakhand, Odisha and Haryana, India', 'Bhando is a village in Shahkot in Jalandhar district of Punjab State, India', 'The state capital is located in Chandigarh, a Union Territory and also the capital of the neighbouring state of Haryana.', 'Bhando is a village in Shahkot in Jalandhar district of Punjab State, India', 'The state capital is located in Chandigarh, a Union Territory and also the capital of the neighbouring state of Haryana.', 'Bhando is a village in Shahkot in Jalandhar district of Punjab State, India', 'The village is about 16 kilometers North-West of Varanasi city, 320 kilometers South-East of state capital Lucknow and 796 kilometers South-East of the national capital Delhi.', 'The village is about 34 kilometers North-West of Varanasi city, 273 kilometers South-East of state capital Lucknow and 794 kilometers South-East of the national capital Delhi.']",The capital of Punjab State is Chandigarh.,3.358589649,1.124437809,1.144263268,0.741717815,6.369008541,3.010418892,hard
"Which is a genus of tree, Gymnocladus or Nautilocalyx?",Gymnocladus,singlehop,"['Gymnocladus (Neo-Latin, from Greek γυμνὀς, ""gymnos"", naked + κλάδος, ""klados"", branch) is a small genus of leguminous trees.  The common name coffeetree is used for this genus.', 'Gymnocladus chinensis, the soap tree or Chinese coffeetree, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to central China', 'The Kentucky coffeetree, Gymnocladus dioicus, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to the Midwest and Upper South of North America', 'The Kentucky coffeetree, Gymnocladus dioicus, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to the Midwest and Upper South of North America', 'Gymnocladus (Neo-Latin, from Greek γυμνὀς, ""gymnos"", naked + κλάδος, ""klados"", branch) is a small genus of leguminous trees.  The common name coffeetree is used for this genus.', 'Gymnocladus chinensis, the soap tree or Chinese coffeetree, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to central China', 'Gymnocladus chinensis, the soap tree or Chinese coffeetree, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to central China', 'Gymnocladus (Neo-Latin, from Greek γυμνὀς, ""gymnos"", naked + κλάδος, ""klados"", branch) is a small genus of leguminous trees.  The common name coffeetree is used for this genus.', 'The Kentucky coffeetree, Gymnocladus dioicus, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to the Midwest and Upper South of North America', 'Gymnocladus (Neo-Latin, from Greek γυμνὀς, ""gymnos"", naked + κλάδος, ""klados"", branch) is a small genus of leguminous trees.  The common name coffeetree is used for this genus.', 'Gymnocladus chinensis, the soap tree or Chinese coffeetree, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to central China', 'The Kentucky coffeetree, Gymnocladus dioicus, is a tree in the subfamily Caesalpinioideae of the pea family Fabaceae, native to the Midwest and Upper South of North America']",Nautilocalyx,2.260705233,0.843808889,1.177100897,1.020668268,5.302283287,3.041578054,hard
 Lakewood Ranch is a master planned community in a country that has how many states ?,50 states,singlehop,"[""Lakewood Ranch is a master planned community in southeastern Manatee County, Florida, United States, built on part of what was previously a timber ranch owned by members of Milwaukee's Uihlein family"", 'The Lakewood Ranch High School in Manatee County, Florida, United States, was opened in 1998 in Bradenton, Florida.  It is named after the housing development it borders, Lakewood Ranch.', 'It is one of many former Florida cattle ranches developed into planned communities; the other most notable ranch conversion in the Sarasota Bradenton area is Lakewood Ranch.', 'The Lakewood Ranch High School in Manatee County, Florida, United States, was opened in 1998 in Bradenton, Florida.  It is named after the housing development it borders, Lakewood Ranch.', ""Lakewood Ranch is a master planned community in southeastern Manatee County, Florida, United States, built on part of what was previously a timber ranch owned by members of Milwaukee's Uihlein family"", 'It is one of many former Florida cattle ranches developed into planned communities; the other most notable ranch conversion in the Sarasota Bradenton area is Lakewood Ranch.', ""Lakewood Ranch is a master planned community in southeastern Manatee County, Florida, United States, built on part of what was previously a timber ranch owned by members of Milwaukee's Uihlein family"", 'The Lakewood Ranch High School in Manatee County, Florida, United States, was opened in 1998 in Bradenton, Florida.  It is named after the housing development it borders, Lakewood Ranch.', 'It is one of many former Florida cattle ranches developed into planned communities; the other most notable ranch conversion in the Sarasota Bradenton area is Lakewood Ranch.', 'It is one of many former Florida cattle ranches developed into planned communities; the other most notable ranch conversion in the Sarasota Bradenton area is Lakewood Ranch.', ""Lakewood Ranch is a master planned community in southeastern Manatee County, Florida, United States, built on part of what was previously a timber ranch owned by members of Milwaukee's Uihlein family""]",50 states,2.372555733,1.0097363,1.154721737,0.761485577,5.298499346,2.925943613,hard
Henry Marshall Ashby was a Confederate States Army colonel who served under what former United States Secretary of War?,Jefferson Davis,multihop,"['Henry Marshall Ashby (1836 – July 10, 1868) was a Confederate States Army colonel during the American Civil War (Civil War)', 'As a successful scout did he become so annoying and so well-known to the rebels that Confederate Col. Henry Marshall Ashby, offered $500 for his scalp', 'Lawrence H', 'Henry Marshall Ashby (1836 – July 10, 1868) was a Confederate States Army colonel during the American Civil War (Civil War)', 'Robert Johnson Henderson (November 12, 1822\xa0– February 3, 1891) was a Confederate States Army colonel during the American Civil War (Civil War)', 'As a successful scout did he become so annoying and so well-known to the rebels that Confederate Col. Henry Marshall Ashby, offered $500 for his scalp', 'Henry Marshall Ashby (1836 – July 10, 1868) was a Confederate States Army colonel during the American Civil War (Civil War)', '""  He was not officially appointed by Confederate President Jefferson Davis and confirmed by the Confederate States Senate to brigadier general grade', 'Henry Marshall Ashby (1836 – July 10, 1868) was a Confederate States Army colonel during the American Civil War (Civil War)', 'As a successful scout did he become so annoying and so well-known to the rebels that Confederate Col. Henry Marshall Ashby, offered $500 for his scalp', '""  He was not officially appointed by Confederate President Jefferson Davis and confirmed by the Confederate States Senate to brigadier general grade']",Lawrence H,2.887526512,1.137093544,0.994178534,0.612945557,5.631744146,2.744217634,hard
"What is the meaning of the acronym of the South Korean boy band, U-KISS, who is known for their album named ""Bring It Back 2 Old School""?",Ubiquitous Korean International Idol Super Star,singlehop,"['U-KISS (Korean: 유키스 , Japanese: ユーキス ) is a South Korean boy band formed by NH Media in 2008.  Their name is an acronym, standing for Ubiquitous Korean International Idol Super Star', 'He is best known for being a member of South Korean boy group U-KISS formed by NH Media in 2008.  He joined U-KISS in November 2009.', 'He is a member of South Korean boy band U-KISS.  He is a rapper in the group and is one of the English-speaking members of U-KISS alongside Kevin.', 'U-KISS (Korean: 유키스 , Japanese: ユーキス ) is a South Korean boy band formed by NH Media in 2008.  Their name is an acronym, standing for Ubiquitous Korean International Idol Super Star', 'He is best known for being a member of South Korean boy group U-KISS formed by NH Media in 2008.  He joined U-KISS in November 2009.', 'He is a member of South Korean boy band U-KISS.  He is a rapper in the group and is one of the English-speaking members of U-KISS alongside Kevin.', 'U-KISS (Korean: 유키스 , Japanese: ユーキス ) is a South Korean boy band formed by NH Media in 2008.  Their name is an acronym, standing for Ubiquitous Korean International Idol Super Star', 'He is best known for being a member of South Korean boy group U-KISS formed by NH Media in 2008.  He joined U-KISS in November 2009.', 'He is a member of South Korean boy band U-KISS.  He is a rapper in the group and is one of the English-speaking members of U-KISS alongside Kevin.', 'U-KISS (Korean: 유키스 , Japanese: ユーキス ) is a South Korean boy band formed by NH Media in 2008.  Their name is an acronym, standing for Ubiquitous Korean International Idol Super Star', 'He is a member of South Korean boy band U-KISS.  He is a rapper in the group and is one of the English-speaking members of U-KISS alongside Kevin.']",The acronym for U-KISS stands for Ubiquitous Korean International Idol Super Star.,3.299089909,1.268877268,1.406071901,1.220580339,7.194619417,3.895529508,hard
"In what city in metropolitan Greater Boston, did Herodias Gardiner, get whipped for sharing her religious testimony?",Weymouth is a city in metropolitan Greater Boston.,singlehop,"['and was also a zealous Quaker evangelist who was whipped in Massachusetts for sharing her religious testimony with others in her former home town of Weymouth', 'an outstanding missionary and enlightener of the masses in the Altai region (people used to call him the ""Siberian pillar of Orthodoxy"" and ""Apostle of the Altai"")', 'interfere with or attempt to injure, intimidate or interfere with any person who is exercising or trying to exercise their First Amendment right of religious freedom at a place of religious worship', 'an outstanding missionary and enlightener of the masses in the Altai region (people used to call him the ""Siberian pillar of Orthodoxy"" and ""Apostle of the Altai"")', 'and was also a zealous Quaker evangelist who was whipped in Massachusetts for sharing her religious testimony with others in her former home town of Weymouth', 'and was also a zealous Quaker evangelist who was whipped in Massachusetts for sharing her religious testimony with others in her former home town of Weymouth', 'The community moved from beginning to host public meetings to systematically support a presence in a Center in Boston with services and presentations on the religion', 'interfere with or attempt to injure, intimidate or interfere with any person who is exercising or trying to exercise their First Amendment right of religious freedom at a place of religious worship', 'and was also a zealous Quaker evangelist who was whipped in Massachusetts for sharing her religious testimony with others in her former home town of Weymouth', 'The community moved from beginning to host public meetings to systematically support a presence in a Center in Boston with services and presentations on the religion']",Weymouth,2.523339987,1.344004631,1.169836283,0.667551756,5.704732656,3.181392669,hard
